book,chapter,bullets,summary_sshleifer/distilbart-cnn-12-6,rouge1_precision_sshleifer/distilbart-cnn-12-6,rouge1_recall_sshleifer/distilbart-cnn-12-6,rouge1_fmeasure_sshleifer/distilbart-cnn-12-6,rouge2_precision_sshleifer/distilbart-cnn-12-6,rouge2_recall_sshleifer/distilbart-cnn-12-6,rouge2_fmeasure_sshleifer/distilbart-cnn-12-6,rougeL_precision_sshleifer/distilbart-cnn-12-6,rougeL_recall_sshleifer/distilbart-cnn-12-6,rougeL_fmeasure_sshleifer/distilbart-cnn-12-6
9781910797815,chp3,"The World Health Organization diagnostic criteria for the myeloproliferative neoplasms (MPNs) are based on abnormalities of peripheral blood counts and alterations in bone marrow morphology. The diagnostic approach to essential thrombocythemia (ET) generally involves the differential diagnosis of thrombocytosis. In contrast to ET, polycythemia vera (PV) is characterized by erythrocytosis, although some increase in hemoglobin levels may also be seen in JAK2 V617F ET and in primary myelofibrosis (PMF). The presentation of PMF is more variable than that of ET or PV, and may include symptomatic splenomegaly, anemia, constitutional symptoms (exempli gratia fatigue, pruritus), thrombosis and bleeding. In addition to the risk of thrombosis, hemorrhage and transformation to acute myeloid leukemia, MPNs impose a significant symptomatic burden that can markedly impair patients' quality of life. An individual patient's risk of vascular complications and disease progression depends on multiple clinical and molecular risk factors. Since the level of risk will influence treatment decisions, effective risk stratification is essential for effective management of MPNs. Risk stratification models have been developed for all three MPNs."," The myeloproliferative neoplasms (MPNs) vary markedly in morphologic and clinical features. Thrombocytosis and erythrocytosis are major diagnostic criteria for essential thrombocythemia (ET) and polycythemia vera (PV) Primary myelofibrosis (PMF) has a more variable presentation, which may include all the features of PV and ET. PMF may progress to an AML-like blast phase, which may be preceded by a myelodysplastic phase. It is likely that future risk stratification models will incorporate genetic and molecular markers in addition to risk factors.",0.7,0.3236994219653179,0.4426877470355731,0.26582278481012656,0.12209302325581395,0.16733067729083664,0.375,0.17341040462427745,0.23715415019762842
9781910797310,chp3,"Better subclassification of early-stage NSCLC according to the size of the tumor will allow trials to compare wedge resection and segmentectomy. New M1c staging for multiple metastases in one or several organs and the use of the term M1b for oligometastatic disease has the potential to provide rational selection criteria for clinical treatment trials. Ground glass opacity (GGO) visualized on high-resolution computed tomography should trigger careful evaluation for pulmonary malignancy. Some locally advanced lung cancers benefit from multimodality therapy, which can include surgery."," Stage is one of the most important prognostic factors at diagnosis and is essential when making treatment decisions. At present, the extent of non-small-cell lung cancer (NSCLC) disease is staged according to the 2009 tumor-node-metastasis (TNM) classification. Table 3.1 shows proposed changes to the current T classification. Table 3: Segmentectomies had better results than lobectomies for tumors greater than 2 cm in diameter (T2bN0M0) in terms of disease-free and overall 5-year survival. For patients with advanced stage III NSCLC, the optimal treatment strategy remains unclear.",0.2717391304347826,0.29411764705882354,0.28248587570621475,0.03296703296703297,0.03571428571428571,0.03428571428571428,0.14130434782608695,0.15294117647058825,0.14689265536723167
9781910797426,ch12,"Tumor types that occur in the ampullary and periampullary regions may have a much better prognosis than pancreatic adenocarcinoma. Patients with pancreatic neuroendocrine tumors need to be managed by a multidisciplinary team. Neuroendocrine tumors should usually be removed surgically. Patients with inherited neuroendocrine tumors require genetic counseling and long-term follow-up for pancreatic and other tumor types. Cystic pancreatic tumors need to be differentiated from pancreatic pseudocysts, but only a minority need resection at the time of diagnosis. Solitary metastases to the pancreas may be worth resecting."," Cancers of the ampulla of Vater, the intrapancreatic bile duct and duodenum are all adenocarcinomas. Ampullary tumors are relatively common (around 1 per 100 000 in the general population), whereas bile duct cancer is much less common and duodenal cancer is rare. Pancreatic neuroendocrine tumors arise from cells in the islet of Langerhans or enterochromaffin-like cells. Patients with pNETs need a multidisciplinary team that includes specialist endocrinologists, gastroenterologists, radiologists and radiologists. Proton-pump inhibitors will effectively reduce gastric acid. Protoniocarcinoma should be removed from the pancreas.",0.2988505747126437,0.29545454545454547,0.29714285714285715,0.09302325581395349,0.09195402298850575,0.09248554913294797,0.1839080459770115,0.18181818181818182,0.18285714285714288
9781908541024,ch_13,Pathological diagnosis is critical to select appropriate therapy. Aggressive therapy may improve outcome in elderly patients. It may or may not be necessary to modify specific therapies for the elderly because of the risk of toxicity. Neurocognitive outcome is of particular concern in elderly patients with brain tumors. Clinical trials are needed to address issues specific to elderly patients with brain tumors., Half of all primary and metastatic brain tumors occur in patients over the age of 65. Population studies suggest that increasing age is often associated with decreasing treatment. Geriatric neuro-oncology deserves particular attention as the elderly represent the fastest growing segment of the population. Temozolomide is currently approved for the treatment of newly diagnosed glioblastoma and started during radiotherapy.,0.25,0.24193548387096775,0.2459016393442623,0.06779661016949153,0.06557377049180328,0.06666666666666668,0.13333333333333333,0.12903225806451613,0.13114754098360656
9781910797617,chp6,"A wide range of targeted agencies for the treatment of acute myeloid leukemia (AML) are currently in the late stages of development, including FLT3 inhibitors (crenolanib, quizartinib, giltertinib, sorafenib), hypomethylating agents (guadecitabine, oral azacitidine), the histone deacetylase inhibitor pracinostat, the blc-2 inhibitor venetoclax and the E-selectin inhibitor GM-1271. Immunologic therapies, antibody-drug conjugates and antibody-based approaches are also being explored in AML. The approval of enasidenib based on single-arm Phase I/II data is challenging the dogma that large randomized controlled trials in a general AML population are required. Trials of new targeted agents are likely to be in small, clearly defined patients with subtypes of AML. The Beat AML trial is using early and comprehensive genetic characterization to assign patients to one of nine groups with targetable molecular aberrations, each receiving a tailored treatment. This approach will hopefully speed up the development of promising agents. Key to all approaches to the treatment of AML is the need to achieve disease control, and continued consideration of allogeneic hematopoietic cell transplantation when feasible."," Four new treatments for AML were recently approved, three of which are molecularly targeted products, marking a turning point in the treatment of AML. Several targeted agents are currently in the late stages of clinical development, as described below. The FDA recently approved two novel immunologic therapies for malignancies of B-lymphocytes. Beat AML is a new approach to clinical trials, begun in late 2016 and sponsored by the Leukemia and Lymphoma Society.",0.5205479452054794,0.21468926553672316,0.304,0.19444444444444445,0.07954545454545454,0.11290322580645161,0.3561643835616438,0.14689265536723164,0.20800000000000002
9781908541994,ch02,"Acne is a hormonally mediated disease. Four main factors are implicated in the etiology of acne:- high sebum production- hyperkeratinization of the intrafollicular duct- colonization by Propionibacterium acnes- inflammation. There are many myths about the factors that influence acne; patients should be made aware of the appropriate facts (see Table 8.1, pages 83-4 )."," Acne is a hormonally mediated disease, with androgens contributing to an increase in sebum production from sebaceous glands. Increased sebum production, which presents as seborrhea, correlates well with acne severity. Dihydrotestosterone (DHT) is thought to be the main androgen responsible for sebum production. P. acnes may form a biofilm within follicles that may make them less susceptible to treatment with antibiotics and oxidizing agents.",0.234375,0.2727272727272727,0.25210084033613445,0.09523809523809523,0.1111111111111111,0.10256410256410256,0.1875,0.21818181818181817,0.20168067226890757
9781910797471,ch05,"Assessment of functional class, based on exercise capacity, is important in chronic heart failure (HF) as it is linked to outcome. Also key to the diagnosis of HF is the assessment of ejection fraction, underlying etiology and precipitating factors, and the role of coronary artery disease. The hemodynamic profile of acute HF varies according to the degree of pulmonary congestion (wet versus dry) and the state of tissue perfusion (warm versus cold). Atrial arrhythmias contribute to a reduction in functional capacity, while ventricular arrhythmias are an important cause of death in patients with HF. Investigations in patients with HF include blood tests, ECG, chest X-ray, echocardiography and other imaging techniques. Functional testing is of particular value in patients deemed suitable candidates for devices or transplantation."," A 67-year-old man with diabetes mellitus, hypertension and renal impairment is referred to the cardiology outpatient department because of fatigue. He is overweight and relatively inactive, but still able to visit his country property and went hunting as recently as last year. The onset of HF symptoms may be acute (typically with pulmonary edema, even with cardiogenic shock) or subacute. The risk of fatal arrhythmias is greatest in the presence of low ejection fraction. Patients with HF who undergo echocardiography have significantly better outcomes than those who do not.",0.34065934065934067,0.24603174603174602,0.2857142857142857,0.05555555555555555,0.04,0.046511627906976744,0.21978021978021978,0.15873015873015872,0.18433179723502305
9781910797105,ch08,The dopamine hypothesis remains the major neurochemical hypothesis of schizophrenia. Positive symptoms are hypothesized to be due to increased activity of the mesolimbic dopamine pathway. Negative symptoms are hypothesized to be due to decreased activity of the mesocortical dopamine pathway. Altered glutamate activity may be involved in the pathophysiology of negative and positive symptoms and cognitive impairments. Disturbances in the cholinergic and GABAergic systems have been hypothesized to underlie cognitive impairments in schizophrenia.," Dopamine cell bodies exist in two areas: the hypothalamus and the midbrain. In the hypothalamus, dopamine controls pituitary prolactin release (tuberohypophyseal pathway) The midbrain is the source of three pathways: one from the substantia nigra to the dorsal striatum in the basal ganglia (nigrostriatal pathway) and two others projecting from the ventral tegmental area to the ventral striatum (mesolimbic pathway) and to the frontal cortex (mesocortical pathway) People with schizophrenia exhibit several impairments consistent with altered reward system function, including anhedonia, decreased motivation and failure to use feedback to enhance goal-directed behavior. People with schizophrenia have fewer 5-HT receptors in the frontal and temporal cortex.",0.2803738317757009,0.410958904109589,0.33333333333333337,0.018867924528301886,0.027777777777777776,0.02247191011235955,0.16822429906542055,0.2465753424657534,0.19999999999999998
9781912776207,ch4,"Many patients with aggressive T-cell lymphomas present with systemic symptoms, and extranodal involvement is common. Detailed immunophenotypic analysis is necessary to accurately diagnose PTCL subtypes. PET scanning can be helpful to diagnose extranodal disease. The International Prognostic Index and the PTCL-specific index are useful prognostic tools. Epstein-Barr virus and CD30 are expressed in several subtypes of PTCL."," The symptoms of PTCL vary widely. Often, the only sign is an enlarged painless lymph node in the neck, armpit or groin. Some patients also experience generalized (constitutional) symptoms, known as B symptoms, which may include unexplained recurrent fevers over weeks, severe night sweats and significant unexplained weight loss. Table 4.3 presents an overview of pathological diagnosis based on the MD Anderson Cancer Center practice algorithm. PTCL-NOS patients are usually aggressive, and outcomes are generally poor compared with aggressive B-cell lymphomas.",0.20238095238095238,0.2833333333333333,0.2361111111111111,0.03614457831325301,0.05084745762711865,0.042253521126760556,0.10714285714285714,0.15,0.125
9781910797495,chp12,"In patients without history of chronic headaches, determine whether an acute new headache is a serious, potentially life-threatening condition. In chronic headache:- use a headache diary to differentiate headache type and establish pattern of triggers to enable self-management strategies- institute preventive measures such as trigger avoidance, stress control and medication- institute abortive regimen appropriate for headache type- migraine: non-steroidal anti-inflammatory drugs (NSAIDs), stress control, triptans- tension/myofascial: NSAIDs, stress control, icing, stretching- avoid regular frequent analgesic use to reduce incidence of transform (rebound) headache physical dependency."," All the possibilities highlighted in Table 12.1 must be entertained and discarded before considering the headache to be caused by a chronic headache condition. Brain imaging, including neurovascular studies, may be needed as well as cerebrospinal fluid (CSF) pressure measurement and analysis. The treatment approach for migraine is best conceptualized as longitudinal chronic disease management in three parts: preventive measures, abortive treatment and symptom management. For migraine and occipital neuralgia, vagal neurostimulation and magnetic neurostimulation may serve as useful adjuncts to more conventional therapies.",0.23529411764705882,0.2222222222222222,0.22857142857142856,0.023809523809523808,0.02247191011235955,0.023121387283236993,0.15294117647058825,0.14444444444444443,0.14857142857142858
9781912776726,ch2,"The signs and symptoms of glioblastoma result from direct compression and infiltration of the surrounding brain tissue and from the effects of increased intracranial pressure due to increasing tumor size and surrounding edema. The most prevalent symptoms of glioblastoma are neurological in nature. Apart from fatigue, the symptoms most commonly associated with end of life (exempli gratia anorexia, weight loss) in patients receiving palliative care for other forms of cancer are less common in patients with glioblastoma. Seizures and cognitive deficits tend to be seen throughout the trajectory of the disease. Headache and dizziness are more common in the early diagnostic phase, and nausea/vomiting, visual deficits and anorexia are more prevalent during treatment. Confusion, dysphagia, dyspnea, aphasia, drowsiness and fatigue are more prevalent at the end of life. The trajectory of the disease varies widely from patient to patient depending on the location of the tumor and other patient- and treatment-related factors. Patients with glioblastoma should be treated on an individual basis according to their symptom burden at different phases of the disease course."," Most patients with glioblastoma present with a clinical history of 3-6 months. Problems with vision, hearing, balance, reflexes, coordination and/or strength may provide an indication of the location of the tumor. Treatment of the key signs and symptoms is described in Chapter 5. Symptoms are predominantly caused by the tumor, and to a lesser degree by the treatment, but may occur at different stages of the disease.",0.5072463768115942,0.19886363636363635,0.2857142857142857,0.20588235294117646,0.08,0.11522633744855967,0.30434782608695654,0.11931818181818182,0.17142857142857146
9781910797815,chp2,"The incidence of the myeloproliferative neoplasms (MPNs) is approximately 2.6 per 100 000. Essential thrombocythemia (ET) is the most common, with an incidence of approximately 1.0 per 100 000, followed by polycythemia vera (PV) (0.8) and primary myelofibrosis (PMF) (0.5). Recent data from the UK suggest that the incidence of ET and PV is similar in men and women, whereas PMF is twice as common in men. MPNs primarily affect older individuals: the median age at diagnosis is 70-74 years. ET and PV are associated with near-normal life expectancy whereas PMF is associated with reduced survival. Risk factors that may increase the risk of MPNs include higher body mass index, smoking and some occupational exposures."," Essential thrombocythemia (ET), polycythemia vera (PV) and primary myelofibrosis (PMF) are the most common MPNs. ET had the highest incidence, followed by PV and PMF. In general, patients with ET or PV have a near-normal life expectancy with current treatment strategies, whereas PMF is associated with reduced survival.",0.7959183673469388,0.32231404958677684,0.4588235294117647,0.3958333333333333,0.15833333333333333,0.22619047619047616,0.6122448979591837,0.24793388429752067,0.35294117647058826
9781910797433,ch05,"Surgery is one of the cornerstones of treatment for ovarian cancer. The key aims of surgery are tumor removal and accurate staging. Multivisceral surgery is needed to achieve complete tumor resection. Surgery for relapsed disease is associated with significant prolongation of progression-free survival in prospective studies; data for overall survival are not yet mature, but in retrospective series patients who are tumor free after surgery at relapse have significantly longer overall survival than those with residual tumor. Peritoneal carcinomatosis is associated with lower complete debulking rates at relapse, but not with inferior overall survival in tumor-free patients who undergo surgery."," Surgery for primary ovarian cancer may involve non-fertility-sparing and fertility-sparing approaches (Figure 5.1) The aim of surgery is to remove the primary tumor, along with adequate peritoneal and lymphogenic staging. In advanced disease, the aim is to achieve maximal cytoreduction and tumor reduction. The optimal timing of surgery in relation to first-line chemotherapy is still under debate. As in all surgical treatment for ovarian cancer, appropriate patient selection is crucial to minimize morbidity.",0.358974358974359,0.27450980392156865,0.31111111111111117,0.09090909090909091,0.06930693069306931,0.07865168539325842,0.24358974358974358,0.18627450980392157,0.21111111111111108
9781910797617,chp1,"Acute myeloid leukemia (AML) is a relatively rare cancer. It is due to proliferation of immature myeloid cells, which interfere with the production of normal red blood cells, white blood cells and platelets. Patients typically require transfusion support and are at risk for potentially fatal infection. AML is uniformly fatal without treatment. AML is the most common acute leukemia in older adults, with median age at diagnosis of 67-69 years. Long-term survival of patients with AML is poor: about a quarter of patients survive 5 years but only 10% of older patients. Our understanding of the genetic basis for AML is improving. A small number of mutations are seen in the typical AML patient; the mutation profile of an individual patient may change over time. Most cases of AML are idiopathic; however, prior exposure to topoisomerase II inhibitors and alkylating agents increases the risk of AML. Inherited risk is uncommon but is likely to be more frequent than is currently understood."," Acute myeloid leukemia (AML) is a hematologic malignancy that affects the blood and bone marrow. The build up of abnormal white blood cells interferes with the production of red blood cells, platelets and white blood cells, and indirectly leads to leukemic complications of infection, fatigue and hemorrhage. AML accounts for about 1.3% of all new cancer cases and 31% of patients with AML. AML is associated with far fewer mutations than most other adult cancers. Most cases of AML are idiopathic, arising in previously healthy individuals with no genetic predisposition. Anticancer drugs are the leading cause of therapy-associated AML.",0.5346534653465347,0.3312883435582822,0.40909090909090906,0.22,0.13580246913580246,0.1679389312977099,0.37623762376237624,0.2331288343558282,0.2878787878787879
9781908541963,chapter3,"Alcoholic liver disease (ALD) is a common cause of end-stage liver disease. Early intervention prevents permanent injury, but interrupting alcoholism can be difficult. Patients with ALD typically have mild to moderate elevations in aminotransferases, with AST > ALT. Patients with ALD are often malnourished; improving nutrition is an important treatment goal. Patients with severe alcoholic hepatitis may benefit from corticosteroids or pentoxifylline."," Alcoholic liver disease (ALD) is a common cause of end-stage liver disease. In the USA, approximately 2 million people suffer from an alcohol-induced liver disorder. In the UK in 2012, ALD accounted for 63% (4425) of all alcohol-related deaths, an 18% increase on 2002. Intervention for patients presenting with early stages of liver injury helps to prevent further permanent liver injury. Treatment of ALD essentially entails abstinence from alcohol, which is the most important factor in promoting both short- and long-term survival.",0.32558139534883723,0.45161290322580644,0.3783783783783784,0.1411764705882353,0.19672131147540983,0.1643835616438356,0.23255813953488372,0.3225806451612903,0.2702702702702703
