book,chapter,bullets,text,num_bulls,summary,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,st_cosine_sim,w2v_cosine_sim
9781908541277,ch_12,"Depression and anxiety are common in patients with epilepsy, and have a significantly negative impact on quality of life.","Nearly 1 in 3 patients reports significant concern about their mood. Not surprisingly then, mood states and psychiatric comorbidities substantially contribute to the quality of life of patients with epilepsy. The three most common psychiatric comorbidities in patients with epilepsy are depression, anxiety and psychosis. Depression is the most prevalent psychiatric condition in patients with epilepsy - up to 55% of patients in some studies - and has a greater negative impact on quality of life than seizure-specific variables such as seizure frequency and severity.",2332,Depression is the most prevalent psychiatric condition in patients with epilepsy.,45.45454545454545,26.31578947368421,33.33333333333333,30.0,16.666666666666664,21.428571428571427,45.45454545454545,26.31578947368421,33.33333333333333,77.68803834915161,46.61129713058472
9781908541277,ch_12,The potential benefit of treating depression and anxiety pharmacologically outweighs the risk of increased seizures.,"Nearly 1 in 3 patients reports significant concern about their mood. Not surprisingly then, mood states and psychiatric comorbidities substantially contribute to the quality of life of patients with epilepsy. The three most common psychiatric comorbidities in patients with epilepsy are depression, anxiety and psychosis. Depression is the most prevalent psychiatric condition in patients with epilepsy - up to 55% of patients in some studies - and has a greater negative impact on quality of life than seizure-specific variables such as seizure frequency and severity.",2332,Depression is the most prevalent psychiatric condition in patients with epilepsy.,18.181818181818183,13.333333333333334,15.384615384615383,0.0,0.0,0.0,18.181818181818183,13.333333333333334,15.384615384615383,46.566832065582275,28.515517711639404
9781908541277,ch_12,"When psychotropic medications and antiepileptic drugs are coadministered, dosages may need to be adjusted because of potential pharmacokinetic interactions.","Few controlled trials of antidepressants have been conducted in patients with epilepsy and depression. Selective serotonin-reuptake inhibitors (SSRIs) are first-line treatments, especially citalopram and sertraline, which have minimal pharmacokinetic interactions with AEDs. Tricyclic antidepressants (TCAs) can be given as second-line therapy. Monoamine oxidase inhibitors and non-TCAs are probably best avoided. Clomipramine and lithium are more likely to worsen seizure frequency than other antidepressants. Electroconvulsive therapy is not absolutely contraindicated in patients with epilepsy but should be reserved for medication-resistant depression. In addition to antidepressants, contributing psychosocial factors should be sought and addressed by qualified professionals (see Fast Facts: Depression).",2332,Selective serotonin-reuptake inhibitors (SSRIs) and tricyclic antidepressants (TCAs) are the mainstay of treatment in patients with epilepsy.,16.666666666666664,15.789473684210526,16.216216216216214,0.0,0.0,0.0,16.666666666666664,15.789473684210526,16.216216216216214,45.95082700252533,41.06980860233307
9781908541277,ch_12,"Psychosis is uncommon in patients with epilepsy, and generally occurs following a cluster of complex partial seizures.","Psychosis. The incidence of psychosis varies according to the epilepsy syndrome, from 3.3% in patients with idiopathic generalized epilepsy to 14% in patients with temporal lobe epilepsy. Additionally, it correlates with epilepsy severity: psychosis occurs in 0.6-7% of patients with epilepsy in the community and 19-27% of patients with epilepsy who require hospitalization. Ictal psychosis presents as hallucinations or delusions. Symptoms are usually self-limiting and can be mistaken for schizophrenia or mania, but unlike a primary psychiatric disorder are associated with a pattern of non-convulsive status epilepticus on electroencephalogram (EEG) recording. Postictal psychosis generally begins years after the onset of epilepsy. The typical pattern is a cluster of complex partial seizures, followed by a lucid postictal period. In turn, this lucid period is followed by affective symptoms together with grandiose and religious delusions, as well as simple auditory hallucinations. Patients with bilateral seizure foci, bilateral limbic lesions and clusters of complex partial seizures are at particularly high risk.",2332,"Psychosis is a major cause of epilepsy, and the incidence of psychosis varies according to epilepsy syndrome.",35.294117647058826,35.294117647058826,35.294117647058826,12.5,12.5,12.5,29.411764705882355,29.411764705882355,29.411764705882355,78.21010947227478,53.738123178482056
9781908541277,ch_12,"Patients should be encouraged to work whenever possible, and to seek legal help if they encounter discrimination in the workplace.","Clinicians should encourage their patients to work whenever possible and to recommend they seek legal help if they encounter discrimination in the workplace. In the USA, the Americans with Disabilities Act, which was amended in 2008 to further protect the rights of persons with epilepsy, protects a person from being denied employment because of a medical condition if that person can perform the essential duties of that job. In the UK, in line with several other European countries, a similar Disabilities Discrimination Act was introduced in 1995 to protect people with disabilities from discrimination in employment. Whether patients should disclose their epilepsy before being hired is best dealt with on a case-by-case basis.",2332,Clinicians should encourage patients to work whenever possible and to recommend they seek legal help if they encounter discrimination in the workplace.,81.81818181818183,90.0,85.71428571428572,66.66666666666666,73.68421052631578,70.0,77.27272727272727,85.0,80.95238095238095,84.72722172737122,91.04191064834595
9781908541277,ch_12,"Legal restrictions on driving for people with epilepsy vary; clinicians should be aware of the relevant laws in their place of practice, and must clearly document their discussion with patients.","Driving is often viewed as essential to holding a job and living independently. However, as driving is a privilege, applicants must meet the requirements established by their state, province or country to qualify for a driver's license. With reference to epilepsy, these requirements usually specify a seizure-free interval necessary for driving, the obligations of the patient and the physician to notify the authorities of the patient's status, and allowances that are made under certain circumstances such as seizures that only occur during sleep or seizures that occur during a physician-prescribed AED taper. Clinicians should be thoroughly familiar with the applicable laws where they practice, and should clearly document their discussions with patients. Clinicians should also remember that side effects of AEDs, especially sedation, may interfere with a patient's ability to safely operate a vehicle, and should advise patients accordingly.",2332,"Clinicians must be thoroughly familiar with the applicable laws where they practice, and should clearly document their discussions with patients.",70.0,46.666666666666664,56.00000000000001,21.052631578947366,13.793103448275861,16.666666666666664,55.00000000000001,36.666666666666664,43.99999999999999,57.122427225112915,61.37406826019287
9781908541277,ch_12,Patients with epilepsy may have difficulty in finding affordable life insurance.,"Life insurance. Patients with epilepsy may be unable to find affordable life insurance, particularly if applying for an individual policy. Most insurance companies ascribe a globally higher risk of mortality to people with seizures, irrespective of the applicant's frequency or severity of seizures. Patients who obtain life insurance through their place of employment generally do not have a problem.",2332,Patients with epilepsy may be unable to find affordable life insurance.,63.63636363636363,63.63636363636363,63.63636363636363,50.0,50.0,50.0,63.63636363636363,63.63636363636363,63.63636363636363,94.16772723197937,53.8226842880249
9781908541277,ch_12,Patients should be counseled on lifestyle modifications that reduce the risk of provoking seizures without unduly limiting activities.,"Lifestyle considerations. Clinicians should counsel patients on lifestyle modifications that reduce the risk of provoking seizures and help maintain overall health without unduly limiting activities that bring enjoyment and fulfillment. Reducing or eliminating the consumption of alcohol, engaging in stress-reducing behaviors, eating regularly and getting adequate sleep may help to reduce seizure frequency. Regular aerobic exercise, especially conducted in such a way that having a seizure would not pose a safety risk, is important for general maintenance of health as well as bone health. Participation in organized sports is generally possible, though the possibility of concussion should be minimized and athletes should consider discussing their condition with team trainers and doctors in advance.",2332,Clinicians should counsel patients on lifestyle modifications that reduce the risk of provoking seizures and help maintain overall health without unduly limiting activities that bring enjoyment and fulfillment.,57.14285714285714,88.88888888888889,69.56521739130434,44.44444444444444,70.58823529411765,54.545454545454554,53.57142857142857,83.33333333333334,65.21739130434783,83.17266702651978,68.05111169815063
9781910797907,chp6,"The decision for transfusion therapy relates to the patient's tolerance of anemia rather than an arbitrary level of hemoglobin. Some patients with PK deficiency may tolerate a lower level of hemoglobin than those with other anemias due to increased red cell 2,3-diphosphoglycerate.","When to transfuse. There is no set standard with regard to transfusions for patients with PK deficiency because the degree of anemia and associated symptoms differ so much between affected individuals., The decision to opt for transfusion therapy is therefore based on a patient's tolerance of anemia rather than on an arbitrary level of hemoglobin. As explained in Chapter 1, an increase in red cell 2,3-diphosphoglycerate results in enhanced oxygen off-loading into the tissues. Consequently, patients may tolerate moderately severe anemia with few symptoms. When patients have a transfusion, the goal nadir hemoglobin level should also be based on symptoms rather than on a level extrapolated from guidelines used in other anemias. Many patients with PK deficiency will never need a transfusion or will only require intermittent, or unplanned, transfusions during hemolytic crises due to infections or an aplastic crisis associated with parvovirus infection. Others may remain on regular transfusion therapy until splenectomy is considered. Hemoglobin goals. During the first years of life, hemoglobin goals are those that allow for normal growth and development, and young children are often reliant on frequent transfusions to decrease symptoms and improve growth. As individuals age through adulthood, transfusion requirements may increase despite a stable hemoglobin, as a result of increased symptoms from the anemia, perhaps related to increased daily activity.",2337,There is no set standard with regard to transfusions for patients with PK deficiency because the degree of anemia and associated symptoms differ so much between affected individuals. The decision to opt for transfusion therapy is based on a patient's tolerance of anemia rather than on an arbitrary level of hemoglobin.,51.92307692307693,60.0,55.670103092783506,31.372549019607842,36.36363636363637,33.68421052631579,32.69230769230769,37.77777777777778,35.05154639175258,82.6118528842926,72.03758955001831
9781910797907,chp6,The burden of transfusions in pyruvate kinase (PK) deficiency is quite variable and depends on both patient and provider factors.,"Patient selection. Preoperative assessment of red cell survival, splenic sequestration and/or spleen size is of no value in selecting patients for splenectomy. In part, this reflects the importance of the liver as a site of RBCl destruction. Low pre-splenectomy hemoglobin levels are associated with a poorer response to splenectomy in terms of the post-splenectomy hemoglobin rise and/or transfusion burden. The burden of transfusions in PK deficiency varies between patients. The decision whether to have a splenectomy to improve the anemia of PK deficiency is complex and depends on both the physician's and the patient's perspective of the potential benefits and risks. Recent guidelines recommend splenectomy in patients who are reliant on regular transfusions or are severely anemic. Splenectomy should also be considered in patients who receive intermittent transfusions with every infectious illness or who have symptomatic anemia.",2337,Splenectomy should be considered in patients who are reliant on regular transfusions or are severely anemic.,18.75,15.0,16.666666666666664,0.0,0.0,0.0,12.5,10.0,11.111111111111112,53.772157430648804,6.08665905892849
9781910797907,chp6,Splenectomy is beneficial in increasing the hemoglobin level and decreasing the need for transfusions in most patients with PK deficiency.,"The burden of transfusions in PK deficiency varies between patients. The decision whether to have a splenectomy to improve the anemia of PK deficiency is complex and depends on both the physician's and the patient's perspective of the potential benefits and risks. Recent guidelines recommend splenectomy in patients who are reliant on regular transfusions or are severely anemic. Splenectomy should also be considered in patients who receive intermittent transfusions with every infectious illness or who have symptomatic anemia. The timing of splenectomy is based on the risk-benefit assessment. Splenectomy in young children is associated with an increased risk of post-splenectomy sepsis, while a delay in splenectomy in patients who receive regular transfusions is associated with increased iron loading.",2337,The decision between splenectomy and splenectomy depends on both the physician's and patient's perspective of the potential benefits and risks.,18.181818181818183,20.0,19.04761904761905,0.0,0.0,0.0,18.181818181818183,20.0,19.04761904761905,53.56900095939636,48.71569871902466
9781910797907,chp6,"Given the potential risks associated with splenectomy, physicians should participate in shared decision making with their patients to determine whether to pursue splenectomy and at what age.","The burden of transfusions in PK deficiency varies between patients. The decision whether to have a splenectomy to improve the anemia of PK deficiency is complex and depends on both the physician's and the patient's perspective of the potential benefits and risks. Recent guidelines recommend splenectomy in patients who are reliant on regular transfusions or are severely anemic. Splenectomy should also be considered in patients who receive intermittent transfusions with every infectious illness or who have symptomatic anemia. The timing of splenectomy is based on the risk-benefit assessment. Splenectomy in young children is associated with an increased risk of post-splenectomy sepsis, while a delay in splenectomy in patients who receive regular transfusions is associated with increased iron loading.",2337,The decision between splenectomy and splenectomy depends on both the physician's and patient's perspective of the potential benefits and risks.,31.818181818181817,25.925925925925924,28.57142857142857,9.523809523809524,7.6923076923076925,8.51063829787234,18.181818181818183,14.814814814814813,16.3265306122449,76.21609568595886,37.3113751411438
9781910797907,chp6,The risk of post-splenectomy thrombosis in PK deficiency is similar (approximately 10%) to other non-malignant hematologic conditions.,"Post-splenectomy thrombosis. Many studies demonstrate an overall increased risk of thrombosis after splenectomy, including in otherwise healthy individuals. After splenectomy, the overall risk of thrombosis in PK deficiency is approximately 10%, including portal vein thrombosis, deep vein thrombosis, pulmonary embolism and central nervous system thrombosis. Although the etiology for the increased risk is not clear, some physicians recommend taking low-dose aspirin (acetylsalicylic acid) after splenectomy, particularly in patients with marked thrombocytosis, to potentially decrease this risk.",2337,Thrombosis after splenectomy is an overall increased risk of thrombosis in otherwise healthy individuals.,42.857142857142854,31.57894736842105,36.36363636363637,15.384615384615385,11.11111111111111,12.903225806451616,28.57142857142857,21.052631578947366,24.242424242424242,66.734778881073,40.04286229610443
9781908541277,ch_8,Sixteen new antiepileptic drugs (AEDs) have been approved for the treatment of epilepsy since the late 1980s.,"Modern antiepileptic drugs. After a hiatus of nearly 20 years, 16 new AEDs and two devices - the vagus nerve stimulator and deep brain stimulator - have received licenses for the adjunctive treatment of refractory epilepsy, the last so far only in Europe. Gabapentin (GBP), lacosamide (LCM), LTG, levetiracetam (LEV), oxcarbazepine (OXC), pregabalin (PGB), tiagabine (TGB), TPM and zonisamide (ZNS) are widely available for partial seizures. Rufinamide (RFN) has been licensed in Europe and the USA for adjunctive treatment of seizures in Lennox-Gastaut syndrome. Eslicarbazepine acetate (ESL) is licensed in Europe as adjunctive treatment for partial seizures with or without secondary generalization. Retigabine (RTG; ezogabine in the USA) and perampanel (PER) have recently been approved for use in Europe and the USA for the same indication. After 20 years of global experience, vigabatrin (VGB) has been approved in the USA for the treatment of infantile spasms and as add-on therapy for drug-resistant complex partial seizures. However, the use of VGB has also been markedly restricted because of reports of concentric visual field defects in up to 40% of patients. Stiripentol (STP) was licensed in 2001 for the adjunctive treatment of Dravet syndrome in Europe via the orphan drugs system. A similar arrangement has taken place in the USA for CLB in the treatment of Lennox-Gastaut syndrome. This drug has been available elsewhere in the world since the 1970s. The progress of felbamate (FBM) has been dramatically curtailed because of the unusual development of idiosyncratic life-threatening bone-marrow and liver toxicities. The advent of these newer agents has provided many more options in the management of refractory epilepsy, although whether overall outcomes have improved substantially is debatable.",2340,"A number of new antiepileptic drugs have been licensed for the adjunctive treatment of refractory epilepsy, the last so far only in Europe.",47.82608695652174,64.70588235294117,55.00000000000001,22.727272727272727,31.25,26.31578947368421,47.82608695652174,64.70588235294117,55.00000000000001,70.79604864120483,57.08377957344055
9781908541277,ch_8,This wider choice of AEDs permits pharmacological treatment to be better matched to the individual patient's circumstances.,"Indications. OXC has a similar spectrum of efficacy to CBZ against partial and tonic-clonic seizures. It tends to be better tolerated than CBZ with fewer neurotoxic side effects. Dosage. The recommended starting dose for OXC in adults is 150-600 mg daily in two doses. The dose can be titrated upwards as clinically indicated to 3000-4000 mg daily. A starting dose of 5 mg/kg daily in children over 3 years of age can be prescribed, increasing gradually to a maintenance dose of about 30 mg/kg daily. Patients already on CBZ may be switched immediately to OXC using a dosage ratio of 1.5 OXC to 1 CBZ. Particular care in immediate switching needs to be taken when the daily CBZ dose exceeds 1200 mg. Plasma concentrations of the clinically active metabolite of OXC increase linearly with dose. No studies, however, have attempted to relate elevated plasma levels to efficacy or toxicity.",2340,OXC has a similar spectrum of efficacy to CBZ; it tends to be better tolerated than CBZ with fewer neurotoxic side effects.,22.727272727272727,27.77777777777778,25.0,9.523809523809524,11.76470588235294,10.526315789473683,18.181818181818183,22.22222222222222,20.0,42.989492416381836,35.98977327346802
9781908541277,ch_8,"AEDs differ substantially in their mechanisms of action, spectra of activity, and pharmacokinetic and side-effect profiles.","Pharmacokinetics and drug-drug interactions. VGB does not interfere with hepatic metabolic enzymes, but produces a small reduction in PHT levels of around 20% by an unknown mechanism. Zonisamide (ZNS) is a sulfonamide derivative, chemically and structurally unrelated to other AEDs. It blocks voltage-dependent sodium and T-type calcium channels, and actively inhibits the release of excitatory neurotransmitters. Although probably not a major contributor to its pharmacological effect, a weak inhibition of carbonic anhydrase activity may contribute to its side-effect profile.",2340,"Zonisamide is a sulfonamide derivative, chemically and structurally unrelated to other AEDs. It inhibits the release of excitatory neurotransmitters.",15.789473684210526,17.647058823529413,16.666666666666668,0.0,0.0,0.0,10.526315789473683,11.76470588235294,11.11111111111111,49.78703558444977,22.206029295921326
9781910797006,ch08,Acute exacerbations of COPD are common and place a huge burden on healthcare resources.,"Acute exacerbations of chronic obstructive pulmonary disease (COPD), particularly those that result in hospitalization, place a large burden on healthcare resources. It has been estimated that, in an average UK Health Authority with a population of 250 000, there will be 14 200 consultations with a primary care physician and 680 hospital admissions for exacerbations of COPD each year. In the UK, respiratory admissions account for 25% of all acute emergency admissions, and COPD accounts for more than half of these, representing more than 200 000 hospital admissions per year. Recent studies have suggested that up to 50% of patients do not report exacerbations, so the true frequency is much higher than the number of consultations with primary care physicians suggests. Thus, the healthcare burden imposed by exacerbations of COPD is enormous. Annual costs in the USA are estimated at nearly $29.5 billion and $20.4 billion in direct and indirect costs, respectively. The comparable annual figure in the EU is €80 billion in total costs. Since exacerbations increase in frequency and require a greater level of care as COPD progresses, most costs are incurred towards the end stage of the disease. General healthcare costs are also increased in patients with COPD, emphasizing the multisystem problems faced by this patient group.",2346,"The healthcare burden of chronic obstructive pulmonary disease (COPD) exacerbations of exacerbations increases in frequency and require a greater level of care as COPD progresses, most costs are incurred towards the end stage of the disease.",22.22222222222222,57.14285714285714,32.0,2.857142857142857,7.6923076923076925,4.166666666666666,11.11111111111111,28.57142857142857,16.0,76.35719776153564,40.130776166915894
